URL;ID;Titulo;Data Reclamação;Local do reclamante;reclamacao_completa;Status;Consideracao_Final;Problema;Produto;Categoria;Nota;Voltaria fazer Negocio
https://www.reclameaqui.com.br/uber-eats/cancelamento_dnZBje1oFQCDS4FW/;130301321;Cancelamento;27/09/2021 às 19:38;Belo Horizonte - MG;"Como consta no app a opção de poder cancelar a compra com pedido em andamento e dentro dos direitos de consumidor inclusive de desistir da compra (por qualquer motivo que seja) entrei em contato menos de 5 min que realizei o pedido solicitando o cancelamento (tenhos os prints da conversa) via ajuda da uber e tbm ligando pro restaurante pra me prevenir ja que a uber nao possui telefone. Resumindo pq vou levar o caso a justiça pq não é a primeira vez que acontece nem a segunda. ELES NAO DEIXAM VC CANCELAR! NAO FAZEM REEMBOLSO PQ ELES PAGAM DO PROPRIO BOLSO E FAZEM DE TUDO PARA FAZER O CLIENTE DE BOBO. Mesmo eu falando que nao ia receber o pedido pois ja tinha cancelado e estava nos meus direitos, avisei ao entregador, eles tentaram me entregar, ignoraram todas as minhas solicitações e pedidos e eu fui bem educada no inicio. Me deram somente respostas automáticas falando que nao podiam cancelar pois o restaurante havia começado a preparar o meu pedido e ""gastado"" ingredientes! Gente isso é sério? Foi cobrado 63,00 em meu cartao e eu ja havia pedido o CANCELAMENTO COM MENOS DE 5 MIN. Pelo amor de deus, as comidas sao aproveitadas nos proximos pedidos. Nao ha desperdicio algum! Quero o meu dinheiro de volta e vou levar vcs a pequenas causas! Vcs nao ligam pra mais uma reclamação e eu nao ligo nem um pouco em dar continuidade a esse processo! Por mim, isso ja deve ser a 4 vez que acontece cmg! E nunca reclamei e nem fiz nada! Depois dessa tinha pouco limite em meu cartao e precisava do limite disponível! Isso é uma sujeira, é querer enganar o consumidor por meio de apps e vc se sente impotente pq nao ha outra alternativa se nao ""aceitar"" a comida por politica da empresa que esta completamente errado. Até o proprio restaurante foi mais educado comigo e me explicaram a situaçao. Estou decepcionada com o pessimo atendimento de cancelamento da Uber entre outros. Por mim levaria na justiça por muito mais!!!";Não respondida;Sem considerações finais;NC;NC;NC;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/nao-recebi-reembolso_FdngJPCNp2jTjhx_/;130300279;Nao recebi reembolso;27/09/2021 às 19:22;Goiânia - GO;"Paguei no debito
Meu pedido foi cancelado
Nao recebi reembolso";Não respondida;Sem considerações finais;NC;Outro Tipo de produto/Serviço;Não encontrei meu problema;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/cobranca-no-cartao-de-credito-de-um-pedido-que-nao-foi-entregue_k6rFW__slJcoLglZ/;130299727;Cobranca no cartao de credito de um pedido que nao foi entregue;27/09/2021 às 19:12;Salvador - BA;"No dia 19/09/21, fiz um pedido numa churrascaria que sempre peço (Kabrittos Grill) pelo Uber Eats, no valor de R$ 78,66, e fiquei aguardando a entrega e nada do pedido chegar. Quando o entregador entrou em contato informei o ponto de referência, já que mesmo disse que estava no meu endereço, só que não estava , pois estava na frete de minha casa com minha filha e o entregador não estava. Mais uma vez informei outro ponto de referência e minutos depois o aplicativo me informa que o pedido foi Entregue Com Sucesso. Mandei MSN para o Uber Eats dizendo que não tinha recebido o pedido e horas depois ele me mandam MSN dizendo que mesmo Não recebendo meu pedido , NÃO IRIA ESTORNAR o valor pq o entregador estava no meu endereço é não conseguiu contato para fazer entrega.
Estou indignada c este fato. Até pq não era a primeira vez que fazia pedido nessa churrascaria e meu endereço permanece o mesmo. Paguei por um produto que não consumir e ainda deixei minhas filhas sem almoço tendo que fazer pedido em outro aplicativo.";Não respondida;Sem considerações finais;Cobrança indevida;Problemas Gerais;Delivery Alimentação;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/pedido-765c7-nao-entregue-e-sem-devolucao-dos-valores_4otW6-dIxxM2T9fv/;130298973;Pedido 765C7- Nao entregue e sem devolucao dos valores;27/09/2021 às 19:00;Rio de Janeiro - RJ;"Manhã do dia 26/09 solicito pães em uma padaria. O pedido não foi entregue e percebi que no aplicativo o entregador informou ter chegado. Ao constatar isto no aplicativo, o entregador é chamado e informa que está no endereço (Eu estava na portaria, o entregador não estava).

Ao fazer contato com o suporte, através da foto tirada pelo entregador eles mesmo contataram que o entregador nunca passou pela porta do meu condomínio e por fim fui [Editado pelo Reclame Aqui] por isto... envio a foto do carro do entregador há quilômetros do meu endereço.

Desejo apenas o valor que paguei sepossibel com urgência pois o suporte da UberEats tem me ignorado.";Não respondida;Sem considerações finais;NC;Outro Tipo de produto/Serviço;Delivery Alimentação;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/condimentos-estragados_xpz_-tEz1MtT6QsZ/;130295775;Condimentos estragados;27/09/2021 às 18:06;São Paulo - SP;Na sexta feira 24/09 comprei um lanche e uma batata com cheddar e bacon na loja burger espacial, porem o cheddar veio estragado e o bacon a mesma coisa, encaminhei a foto do cheddar que só na aparencia dava para ver que estava estragado e me retornaram dizendo que não poderia ser feito nada, acho um absurdo você pedir uma comida e vir estragada e não fazerem nada eu quero meu dinheiro de volta senão irei abrir uma reclamação junto aos órgãos públicos.;Não respondida;Sem considerações finais;Qualidade do produto;Problemas Gerais;Delivery Alimentação;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/pedido-cancelado-e-cobranca-indevida_uOWWUv5O3YCPAksV/;130246395;Pedido cancelado e cobranca indevida.;27/09/2021 às 17:44;São Paulo - SP;No dia 11 de setembro fiz uma compra no burguer King pelo app no Guarujá litoral de São Paulo no valor de 39,38 reais ,no débito automático, meu pedido não foi entregue e foi cancelado pela loja , entrei em contato do o suporte do app, o mesmo disse que não seria cobrado o valor da compra e que seria reembolsado na fatura, agora me responda como vai ser reembolsado na fatura do cartão sendo que foi em débito automático ? Quero meu dinheiro de volta , vou esperar até o começo de outubro para resolver o problema, se não vou procurar meus direitos.;Não respondida;Sem considerações finais;Cobrança indevida;Problemas com o estabelecimento;Redes de fast food;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/pedido-incompleto-e-sem-justificativa_4bpKlXNtr79xqmcX/;130278713;Pedido incompleto e sem justificativa;27/09/2021 às 17:33;Brasília - DF;"Senhores,

Ontem (26/9) estava perto de fazer a prova de um concurso e estava um pouco nervoso para esse momento. Solicitei um combo stacker duplo, via uber eats, no shopping Century Plaza (localizado em Águas Claras-DF), nesse combo solicitei que viesse um suco de maracujá, no qual vem um adicional de R$1,00 no combo, encarecendo um pouco o lanche, que já estava caro pelo app. Quando o pedido chegou, abri para degustar e me veio uma surpresa que o suco estava errado, vindo o suco de laranja caseira, sem qualquer aviso da empresa, ainda colocando que todos os itens do pedido estava correto. Se tivessem entrado em contato, ou avisassem que não havia o suco de maracujá, aceitaria numa boa, porém não teve justificativa, enviaram um suco de laranja que não é bom e isso acabou não me fazendo bem na hora da prova.
Solicito uma ajuda para resolução disso, pois ficou um clima meio chato.";Não respondida;Sem considerações finais;NC;NC;Redes de fast food;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/problemas-no-estorno-de-valores_WfJ65uB4WXdZ8sr8/;130293499;Problemas no estorno de valores;27/09/2021 às 17:32;Rio de Janeiro - RJ;"No dia 17/09 fiz um pedido no MC Donalds no qual o pedido veio errado, reportei e recebi notificação informando que o valor seria estornado e que em até 10 dias o valor estaria em minha conta, hoje 27/09 fiz uma compra, no débito também só que desta vez no Burguer King, o motorista pegou o pedido e cancelou, onde o valor do lanche novamente foi debitado de minha conta e a informação do suporte da Uber Eats é que o valor voltará em até 30 dias.
Não é justo que o pagamento feito no débito tenha seu estorno tão vagaroso e o descaso do suporte ao responder com mensagens prontas é uma falta de respeito, pois suporte não temos nenhum.";Não respondida;Sem considerações finais;NC;Outro Tipo de produto/Serviço;Delivery Alimentação;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/uber-cobrou-e-nao-entregou-comida_VDmif9LZvDeYj60v/;130291485;Uber cobrou e nao entregou comida;27/09/2021 às 17:04;Porto Alegre - RS;"Boa tarde, fiz pedido da comida no restaurante EL PUEBLO comida mexicana..
Mandei mensagem no chat pro entregador trazer troco pra 100,chegando aqui ele disse não ter o troco e que não poderia me entregar o lanche.
Então ele foi embora e colocou para pagar depois na conta da Uber, como se eu tivesse comido o lanche.
Estou devendo R$ 55,00 para o Uber Eats sem ter comido o lanche.
Fui até o restaurante e eles disseram que nada poderiam fazer.
Foi pedido na conta da minha mãe: Simone Cassel Moura da Rosa";Não respondida;Sem considerações finais;NC;NC;NC;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/pedido-errado_mMmCc0MSR7NMjskn/;130290961;pedido errado;27/09/2021 às 16:57;Aracaju - SE;comprei um lanche atraves do uber eats, no bobs e meu pedido veio errado, gastei 107 reais para um entregador ruim, e o lanche errado e de ma qualidade ! e nao querem me reembolsar;Não respondida;Sem considerações finais;Estorno do valor pago;Problemas Gerais;Delivery Alimentação;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/pedido-cancelado-depois-de-1h30-de-espera_5Sw6_P1L_e_NrzMr/;130075571;Pedido cancelado depois de 1h30 de espera;27/09/2021 às 16:48;São Paulo - SP;Mais uma vez decepção com pedidos no popeyes por aplicativo. A loja devia ser punida ou até mesmo removida de todos os aplicativos de delivery. Fiz o pedido 19h40 no Shopping Tietê Plaza, fiquei esperando até a 21h15 quando a loja simplesmente cancelou o pedido. Descaso com o cliente e o entregador que ficou plantado esperando um pedido que nunca veio. Não é a primeira vez que isso acontece e com certeza não será a última. O cliente e entregador tem que ficar esperando a boa vontade do sujeito levar o pedido até a porta do shopping? Lamentável. Gostava muito da rede mas agora nunca mais. Sem condições passar por esse estresse de novo.;Não respondida;Sem considerações finais;NC;NC;NC;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/pedido-cancelado-pelo-estabelecimento-e-nao-recebi-o-reembolso_kp0lHeIOSOXW8G44/;130289623;Pedido Cancelado pelo Estabelecimento e nao recebi o reembolso;27/09/2021 às 16:40;São Paulo - SP;Fiz um pedido no dia 22/09/2021, depois de esperar o pedido ficar pronto o estabelecimento cancelou o pedido. Não recebi o retorno do valor até hoje 27/09/2021 (5 dias após a compra). Não tem suporte e nem onde recorrer, no aplicativo mostra que o pedido foi cancelado e nada mais.;Não respondida;Sem considerações finais;Estorno do valor pago;Problemas Gerais;Delivery Alimentação;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/pedido-cancelado-na-uber-eats-sem-estorno-e-suporte-ineficiente_Z_r1Hq75NYdwWiF3/;130286527;Pedido cancelado na Uber Eats sem estorno e suporte ineficiente;27/09/2021 às 15:59;São João de Meriti - RJ;"Pedi um lanche no dia 17/09/2021 e após horas de atraso no pedido, recebi a mensagem que tinha sido cancelado e eu receberia o estorno do valor de R$75,72, que havia sido debitado erroneamente da minha conta corrente, em até cinco dias. Passados 10 dias, entrei em contato com o suporte da Uber que ficou repetindo as mesmas mensagens, que o estorno seria feito em cinco dias, e que o caso estaria resolvido com resposta que podeira ser acompanhada no caminho AJUDA, EXIBIR ARQUIVO, que não constava mensagem atual nenhuma (a última foi de um suporte há 11 meses atrás, como mostra o print anexo. Porém, depois de argumentar, me foi dado um prazo de 30 dias para o depósito do estorno do débito, o que não achei razoável, visto que foi uma compra à vista, não no crédito. A partir de então não me mandaram mais respostas, somente respondendo com mensagens em branco.
Se o prazo é de 5 dias ele deve ser respeitado, ou então a informação do script de atendimento deve ser alterada para 30 dias para que outros clientes não se sintam enganados pela Uber como estou me sentindo. Sem contar o fato de eu já ter gasto milhares de reais durante os 3 anos que sou cliente da plataforma e não conseguir um reembolso de uma quantia tão módica para a Uber,com mais agilidade, quando preciso, por causa de um erro de operação que não foi meu.

Estou tentando esse último recurso amigável com a Uber Eats, antes de buscar meus direitos e reparação na esfera cívil.";Não respondida;Sem considerações finais;Estorno do valor pago;Problemas Gerais;Delivery Alimentação;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/fui-injusticado-pela-a-uber-eats_8OVQUXIQFML16aXD/;130286461;Fui injusticado pela a Uber eats;27/09/2021 às 15:58;Volta Redonda - RJ;Tenho minha conta da Uber eats deste abril venho fazendo meu trabalho certo pq todos sabem que não está fácil pra ninguém e encontrei na Uber eats um meio honeste de ganhar dinheiro aí como agente depende deste trabalho pq não está tendo vagas de emprego formal temos que trabalhar desta forma pra sustentar a família pagar contas e aluguel a empresa como e a toda poderosa faz uma injustiça com nós trabalhadores que só querem trabalhar honesto sempre trabalhei sério pq se eu quisesse [Editado pelo Reclame Aqui] eu não iria enfrenta sol chuva trânsito só pra [Editado pelo Reclame Aqui] comida neh por favor só quero fazer minhas entrega desbloqueia minha conta por favor;Não respondida;Sem considerações finais;NC;Outro Tipo de produto/Serviço;Não encontrei meu problema;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/pedido-nao-foi-entregue-e-nao-foi-feito-reembolso_jKkHy9gdDs0ISZtE/;130286223;PEDIDO NAO FOI ENTREGUE E NAO FOI FEITO REEMBOLSO;27/09/2021 às 15:56;Florianópolis - SC;"Perdi 2 milk Shake junto com um trio tentador zero no dia 24 de agosto, porém os 2 milk shakes nunca foram entregues! Entrei em cantado de várias formas e foi-me dito que iriam me reembolsar, porém já passou muito tempo do tempo limite, até me mandaram mensagem via whatsapp que seria reembolsado e NADA até hoje! Não me respondem mais!
Detalhe que fui no app Uber eats tentar reclamar novamente para o reembolso e lá consta com o valor do meu pedido SEM os milk shakes!! sendo 75,62 MAS EU PAGUEI 95,43 QUE AINDA CONSTA NO RECIBO!

Cadê o meu reembolso UBER EATS?????";Não respondida;Sem considerações finais;NC;NC;NC;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/pedido-entregue-errado-e-nao-tive-ressarcimento_xYvRkCDNq5PfQP4N/;130284335;Pedido entregue errado e nao tive ressarcimento;27/09/2021 às 15:33;Goiânia - GO;Pedi uma janta com espetinho de provolone, demoraram mais hora para entregar além do programado, quando chegou veio somente um espetinho frio de CARNE. Liguei para o restaurante me disseram que para trocar teria que ir até o estabelecimento e que mesmo assim ia demorar. Abri uma reclamação no Ubereats e não me ajudaram, disseram que eu tinha que resolver com o restaurante. Se eu tivesse ido até o estabelecimento de prontidão eu não teria aceitado o pedido e nem pagado, se foi por intermédio da Ubereats eles tem responsabilidade de devolver meu dinheiro e resolver com o restaurante, no entanto, no suporte me disseram que não podiam fazer nada.;Não respondida;Sem considerações finais;Estorno do valor pago;Problemas Gerais;Delivery Alimentação;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/nao-tem-entregador_hbGvlmZ7RAAICsFG/;130284319;NAO TEM ENTREGADOR;27/09/2021 às 15:33;Salvador - BA;Péssimo! Não tem entregadores. A gente fica esperando horrores, quando aparece um entregador, desiste faltando 5,2 minutos pra chegar ao restaurante. Não sei o que está acontecendo com a plataforma.;Não respondida;Sem considerações finais;Atraso na entrega;Problemas Gerais;Delivery Alimentação;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/desconto-nao-aplicado_aaTziDav_3Q8h5kM/;130283623;Desconto nao aplicado;27/09/2021 às 15:25;Trindade - GO;"Fiz meu primeiro pedido no uber eats e nao gostei da experiência, pois chegou em meu e mail um desconto de R$20.00, como era minha primeira compra prestei bastante atenção pra nao fazer errado, e na hora do pagamento apareceu o total de R$15.00 que e o valor com desconto, mas na fatura do meu cartão apareceu o valor integral da compra, R$35.00.

Eu tentei ver se conseguiria entra em contato com eles pra resolver o problema, mas não te a opção de falar com suporte, se tem ta muito escondida o que e mais um ponto negativo da empresa.";Não respondida;Sem considerações finais;Propaganda enganosa;Problemas Gerais;Aplicativos;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/nao-estou-recebendo-solicitacao-de-entrega_u2hi76y4A58jOVTE/;130282611;Nao estou recebendo solicitacao de entrega!;27/09/2021 às 15:13;Suzano - SP;Faço uber Eats de bicicleta aqui onde moro e fico online a semana inteira, todos os dias e recebo entre 5, 6 entregas NA SEMANA toda enquanto outros amigos que também fazem uber eats recebem entrega toda hora. Minha taxa de satisfação é de 99% e entrego sempre certinho. Toda semana envio reclamação pelo app por falta de entrega e o que o suporte faz é fazer as mesmas perguntas e falam as mesmas coisas sempre e nada de aumentar minhas entregas.;Não respondida;Sem considerações finais;NC;NC;NC;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/e-um-absurdo-uber-eats-nao-reembolsa-e-ou-devolve-valor-ao-cliente_Iovx-2iogfsLyJu5/;130281831;E um absurdo!!! Uber Eats nao reembolsa e ou devolve valor ao cliente!!!;27/09/2021 às 15:03;Rio de Janeiro - RJ;Sabemos que todas as plataformas de delivery tem suas políticas de entrega, mas o cliente sair [Editado pelo Reclame Aqui], sem direito a reembolso e devolução do valor pela NÃO ENTREGA DO SERVIÇO, é um absurdo!!! Esse tipo de política tem que ser revisto, se a entrega não foi feita, no mínimo o valor tem que ser devolvido!!! Como pagar por um serviço que não foi realizado??? O QUE ACONTECE COM NOSSO PEDIDO??? FICA COM O ENTREGADOR??? É DEVOLVIDO PARA O PARCEIRO??? É UM [Editado pelo Reclame Aqui]!!! SOMOS [Editado pelo Reclame Aqui], SEM NENHUMA DEFESA!!! INACREDITÁVEL O QUE A UBER EATS FAZ COM O CLIENTE!!!;Não respondida;Sem considerações finais;Estorno do valor pago;Problemas Gerais;Delivery Alimentação;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/valor-cobrado-errado_OscgXvZtbWYomQjI/;130281165;Valor cobrado errado;27/09/2021 às 14:56;Betim - MG;"Sabado efetuei um pedido na plataforma e me foi oferecido cupom de desconto em minha compra no valor de R$7,00, adicionei o cupom porem na hora de efetuar o desconto do pagamento em minha conta, foi cobrado o valor total. Tentei cancelar imediatamente o pedido e me foi informado que eu teria que arcar com um valor de R$18,00 para cancelar. Tentei contato com o suporte que também não me ajudou em nada.
Pedido B618A";Não respondida;Sem considerações finais;NC;NC;NC;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/uma-palhacada-total-descaso-com-os-estabelecimentos-parceiros_jrNc4piZgwuKj4rz/;130248011;Uma palhacada, total descaso com os estabelecimentos parceiros!!!;27/09/2021 às 14:53;SAO PAULO - SP;Já estou a 20 dias tendo receber meus reembolsos da ticket, tenho cadastro com a ticket e uso para meu estabelecimento aceitar ticket na plataforma do Uber eats, consta o valor cobrado pelo vale refeição da ticket, a taxa descontada de mim pela transação, porém não cai na minha conta no portal do estabelecimento da ticket, já tentei resolver várias vezes por telefone Mais e sempre a mesma história, a uber joga que é culpa da ticket e a ticket joga que é culpa da uber e até agora nada de resolver !!!!!! Péssimo;Não respondida;Sem considerações finais;NC;NC;Cartões de benefícios;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/demora_SQnmjAHjAtJ_WMQQ/;130278149;Demora;27/09/2021 às 14:20;Colombo - PR;No dia 26/09/2021 fiz um pedido no uber eats e depois de 40 minutos foi cancelado pelo restaurante.Nao recebi o reembolso que nao minha opiniao deveria ser automatico ,para poder comprar em outro restaurante ,e logico.Pedido n E5BFD;Não respondida;Sem considerações finais;Estorno do valor pago;Problemas Gerais;Delivery Alimentação;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/problema-com-pedido-e-atendimento-uber-eats_VDCGpOKJOP7ZcB-J/;130277195;Problema com pedido e atendimento uber eats;27/09/2021 às 14:07;São Paulo - SP;"No sabado dia 25/07 fiz um pedido pela plataforma do Uber eats no restaurante Subway no valor de R$59,40. O pedido consiste em dois lanches personalizados, o pedido veio completamente errado, entrei em contato com o suporte informando que o lanche tinha vindo errado encaminhei as imagens referentes ao lanche comprovando o erro no pedido e acabei tendo uma péssima experiência com o suporte.

O primeiro ponto do suporte é que eles ficam enviando uma mensagem automática:
""Olá, Yago.


Nós iremos tomar as devidas providências e notificar o restaurante para evitar que esse tipo de situação aconteça novamente.

Essa não é a experiência que queremos para você na Uber Eats.

Agradecemos por nos avisar sobre o que aconteceu.

Qualquer dúvida, estamos à disposição.""

Ou seja, você faz um pedido de uma refeição, você recebe tudo errado impedindo seu consumo e eles não se comprometem a enviar novamente o produto correto ou fazer o reembolso.

depois de muito reclamar e responder as mensagens automáticas o atendente tentou me enganar e dizer que eu tinha errado no pedido, mas tenho os prints e a nota fiscal comprovando que meu pedido estava correto.

Depois de muita discussão eles aceitaram me reembolsar R$6,70, ou seja eu fiz um pedido e paguei o valor de R$59, o pedido veio errado eles não enviaram outro e só devolveram R$6,70...

Segue todas as provas das tentativas de comunicação e como o suporte da uber é extremamente precário.";Não respondida;Sem considerações finais;Mau Atendimento;Problemas Gerais;Delivery Alimentação;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/pedido_fS31yeFP8WBwMmPD/;130276527;Pedido;27/09/2021 às 14:00;São Paulo - SP;"Fiz um pedido em um restaurante chamado pedidos já, o pedido está atrasado há uma hora, o restaurante não tem telefone para contato e não tem como falar com a empresa uber eats, não é a primeira vez que acontece isso com um restaurante de vocês.
Será meu último pedido nunca mais peço ou indico.
Empresa de péssima qualidade";Não respondida;Sem considerações finais;Atraso na entrega;Problemas Gerais;Delivery Alimentação;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/falta-de-retorno-e-reembolso_l6PTLF1_Hjmjwew8/;130276281;Falta de retorno e reembolso;27/09/2021 às 13:56;Feira de Santana - BA;"No dia 25/09 realizei o pedido 94541 no valor de R$201,99 onde o mesmo não foi entregue e baixado como pedido finalizado.

Não houve nenhum contato do motorista e o contato inserido dele não completava ligação.

Tentei acionar ajuda dentro do aplicativo e informaram que não haveria reembolso porque tive outro problema com um pedido anteriormente. Pedi que contatasse o motorista e nem isso fizeram. Tentei inúmeras vezes realizar contato onde não obtive nenhum retorno concreto.

Falta de respeito junto ao cliente, espero que esse problema seja sanado.";Não respondida;Sem considerações finais;NC;Outro Tipo de produto/Serviço;Delivery Alimentação;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/pedido-nao-entregue-mas-pago_cRkv4aBdwdE7VoPZ/;130274969;pedido nao entregue, mas pago;27/09/2021 às 13:40;Recife - PE;"tudo indica que a pessoa responsável pela entrega mentiu e ficou para si. esperei quase 30 min de frente a entrada de minha residência, inclusive, minha casa possui câmeras de segurança que comprovam que ninguém esteve por lá para realizar tentativas de entregas. tentei entrar em contato varias vezes com a pessoa e as msg só eram lidas, mas não respondidas, só enviou uma fotografia e nem da rua onde moro se tratava a tal foto, temos google maps para conferir muito facilmente nos dias atuais. No Final, disse ter efetuado a entrega mas isso é Mentira! até mesmo por que nem o código gerado pela uber eats eu forneci.
Com isso, eu estou a quase 16horas esperando a resposta da central de atendimento da UBer eats. quero o estorno da compra. Por que tanta demora para ser respondido???";Não respondida;Sem considerações finais;Estorno do valor pago;Problemas Gerais;Delivery Alimentação;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/cobranca-indevida_-TM0Jya2Rn9h9LeQ/;130273627;Cobranca indevida;27/09/2021 às 13:21;Assis - SP;"Eu reinstalei o aplicativo depois de muitos anos sem usar. Então, descobri que um pagamento de 7,00 reais que eu fiz em 2016 ainda estava pendente.
O pagamento tinha sido executado corretamente naquela época, mas para evitar problemas e inconvenientes eu resolvi pagar de novo por ele.
O primeiro cartão deu problema, então usei um segundo. No dia seguinte não consegui usar o segundo cartão no app porque o banco bloqueou ele e eu não sabia o motivo. Por isso, usei o primeiro cartão de novo para uma compra e funcionou.
Quando contatei meu banco, fui informada que o aplicativo tentou realizar uma nova cobrança de um valor que eu já havia pago. Foi ai que criei o primeiro ticket se reclamação com eles.
Com o passar da semana comecei a perceber que cada fez que eu fazia uma compra, esse valor de 7,00 reais era descontado. Entrei em contato com o meu outro banco e eles confirmaram que o pagamento estava sendo realizado em duplicidade.
Desta fez tenho todos os comprovantes de pagamento. Foram 5 pagamentos realizados, um total de 35,00 reais até o momento.
Quando contatei a empresa, eles me disseram que o valor AINDA estava em aberto. Não tive possibilidade de responder, já que a informação dada por eles fechou a opção de resposta e o email era um ""não responder"" domain.
Já criei outros dois tickets sobre o caso e continuo sem resposta da empresa.
É um absurdo isso.
Eu não usarei mais este aplicativo e já solicitei o bloqueio deles nas minhas duas contas bancárias. Porém, ainda estou com um prejuízo de 35 reais de cobrança indevida, mais uma divida de 7,00 reais de algo que paguei a 5 anos atrás.";Não respondida;Sem considerações finais;NC;NC;NC;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/cancelamento-de-pedido_8jEAqybanW4_gUWk/;130272015;Cancelamento de pedido;27/09/2021 às 12:59;São Vicente - SP;"Eu pedi uma pizza com cupom. Por algum motivo o cupom não entrou e eu não tinha dinheiro para realizar o pagamento do valor integral. Imediatamente eu tentei cancelar, mas só era possível por um menu de ajuda, o tópico falava sobre cupom que não foi validado no ato da compra mas só me falavam que não podiam fazer nada e que eu tinha que pagar...eu tbm nao sabia que tinha apenas alguns instantes após a compra para cancelar como foi informado por um atendente... então mesmo que eu tentasse cancelar dentro desse tempo eu não conseguiria pq não tem nenhum comando ou link escrito cancelar pedido... somente por esse menu... até achar a opção já acabou o tempo para cancelar antes que o estabelecimento receba o pedido. Ou seja, fazem de uma forma que deixam o cliente sem alternativa e ainda por cima o entregador não tinha troco o pagamento ficou ocidente e como eh conectado com o uber, fiquei sem táxi num momento e local delicado posteriormente.

Eu só queria cancelar o pedido e não fizeram nada por mim....só me enrolaram com a mesma resposta que não me ajudou em nada para que o pedido fosse confeccionado e não houvesse jeito de cancelar e eu ter que pagar.";Não respondida;Sem considerações finais;NC;NC;NC;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/fui-agredido-e-furtado-pelo-moto-boy-do-uber-eats_hYPTQSsD4sbP7pM3/;130271823;Fui agredido e furtado pelo moto-boy do uber eats;27/09/2021 às 12:57;Teixeira de Freitas - BA;Fiz uma conpra no aplicativo ,enquanto estava esperando percebi q o endereço para entrega estava errado,tentei mudar mas o motorista do aplicativo n quis então ele falou q ia espera pra min fazer a retirada no local q ele estava quando estava chegando fui em direção a ele calmamente pedindo o meu lanche ,ele já está com a moto ligada quando cheguei próximo a ele ele arrancou a moto com o meu pedido no bolsão em u. Ato de desespero pos ele estava fugindo com meu pedido tentei segurá-lo para q n o fizesse ,o mesmo me arrastou por uns 10 metros tive q soltar pos já estava com minha mão lesionado e n quis correr o risco de algo pior acontecer;Não respondida;Sem considerações finais;NC;Outro Tipo de produto/Serviço;Delivery Alimentação;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/aplicativo-nao-envia-solicitacoes-de-viagem_R84wCbdeNB29ZWyl/;130270613;Aplicativo nao envia solicitacoes de viagem;27/09/2021 às 12:40;Curitiba - PR;Faço entregas de bike para uber eats. Até mês passado tinha um número considerável de corridas para fazer. Contudo, após não logar no aplicativo por 5 dias simplesmente não recebo mais solicitações. O que antes eram em média 5 corridas por noite, agora é no máximo 2 por semana. Quando entro em contato com o suporte a resposta sempre a mesma, segundo eles minha conta está normal e me informam os horários ideais para fazer entregas. Espero uma resposta!;Não respondida;Sem considerações finais;NC;NC;NC;Não avaliado;Não avaliado
